"tweetid","name","inreplyuserid","createdat","timezone","friendscount","accountcreated","location","userid","xcoordinate","message","screenname","favoritecount","followerscount","inreplytweetid","retweetcount","utcoffset","ycoordinate","dataagent","place","inreplyscreenname","category","annotation"
1383182264524103681,"No More Days Lost 🙂",18297437,"2021-04-16 22:15:24","None",133,"Sat Jan 16 04:01:40 +0000 2021","None",1350291979993665537,"None","@rechnen @Ireland2020 @AlexBerenson Covid cases are counted meticulously, adverse events and deaths from vaccination is not.","NoMoreDaysLost1",0,36,1383180237920468999,0,"None","None","JS Listener","None","rechnen","vaccine ",-1
1383182257477746688,"Trumpbookusa.com",592730371,"2021-04-16 22:15:23","None",830,"Sat Oct 10 05:13:25 +0000 2020","None",1314796089204043776,"None","@JackPosobiec Dementia Joe Got the China Vaccine Flu! True! SCAMDEMIC?! No Vaccine No Mask No Problem! Free Speech Here https://t.co/U7qL4hOQBN I don’t know anyone who is listening to Fauxci CDC Corrupt Biden or Fake News Media! Don’t let Facistbook Twitter Google steal your Freedom of Speech","Trumpbookusaco2",0,579,1383181724134293506,0,"None","None","JS Listener","None","JackPosobiec","vaccine ",-1
1383182242210586628,"Niticlips",-1,"2021-04-16 22:15:19","None",1123,"Wed Jul 27 19:24:53 +0000 2016","None",758382668488716292,"None","RT @MBaumser: @smerconish If vaccine manufacturers had blanket immunity to liability of their products like gun manufacturers then we$q$d be…","nitisac",0,1029,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383182238322458625,"On The Rivet 🇮🇪",-1,"2021-04-16 22:15:18","None",1340,"Sat Jun 06 20:12:18 +0000 2009","Tête de la Course",45204192,"None","RT @reasonoverfear: Fauci admits to LYING about Covid-19 herd immunity threshold to manipulate public support for vaccine, moves goal post…","kilduffs",0,1199,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383182223701073928,"Diane Berwick1",-1,"2021-04-16 22:15:15","None",228,"Wed Aug 10 12:12:45 +0000 2011","Shoreham-by-Sea, England",352289548,"None","RT @SirRegthe9th: @DailyExposeNews @wordwhisperer 100% lies. The vaccine isn$q$t fully approved!!!!! How the fk can they say it$q$s 100% safe??…","DianeBerwick",0,85,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383182218202214400,"Rodp48",-1,"2021-04-16 22:15:13","None",985,"Sat Jan 02 00:19:16 +0000 2010","Reservoir, Melbourne Vic",101092370,"None","RT @drpete00: I’ve figured out what’s gone wrong with the COVID vaccine rollout:  THE GOVERNMENT DIDN’T BUY ENOUGH VACCINES.  That’s it, th…","rodp48",0,633,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383182182701690885,"Bonnie",-1,"2021-04-16 22:15:05","None",1837,"Tue Aug 25 03:44:51 +0000 2009","Vancouver",68599588,"None","RT @TheTyee: Not only are the odds of a vaccine-induced blood clot one in 250,000 — clots caused by #COVID19 itself are up to 100 times mor…","greenurlifenow",0,2245,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383182160992026625,"amandabakermassage@gmail.com",-1,"2021-04-16 22:15:00","None",62,"Sat Oct 24 18:05:10 +0000 2020","Grove City, OH",1320063749349347328,"None","RT @Elizabe32320369: Elderly dying and pregnant women miscarrying from covid vaccine, plus reports from doctors that it causes infertility","amandabakermas1",0,7,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383182160992026625,"amandabakermassage@gmail.com",-1,"2021-04-16 22:15:00","None",62,"Sat Oct 24 18:05:10 +0000 2020","Grove City, OH",1320063749349347328,"None","RT @Elizabe32320369: Elderly dying and pregnant women miscarrying from covid vaccine, plus reports from doctors that it causes infertility","amandabakermas1",0,7,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383182098173923329,"P McCabe",-1,"2021-04-16 22:14:45","None",775,"Wed Sep 04 15:31:26 +0000 2013","None",1729065984,"None","RT @cherylboruszko: @MattHancock You evil psychopath monster   How many spontaneous miscarriages... murders... has vaccination caused so fa…","PeterMcC66",0,1410,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383182072957841408,"Warlock Adelia",-1,"2021-04-16 22:14:39","None",2068,"Sun May 05 17:52:00 +0000 2013","None",1405663116,"None","RT @shoedeepto: They put police in phase 1 of vaccination so that they could card unvaccinated workers being forced to do unsafe work becau…","BlightedStars",0,670,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383182052627976195,"cosmo",-1,"2021-04-16 22:14:34","None",186,"Fri Jul 17 22:04:12 +0000 2009","Mississauga",57771155,"None","RT @kylekemper: #1/18 VACCINE MAKERS ARE IMMUNE FROM LIABILITY","tonidirlic",0,294,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383182009946759175,"Donald T 🌸",-1,"2021-04-16 22:14:24","None",318,"Thu Jan 14 10:03:02 +0000 2021","Leicestershire, UK",1349657983698034688,"None","RT @ukcolumn: Free speech? Youtube bans Nicola$q$s video testimony revealing vaccine adverse effects on her husband in intensive care. Their…","DonaldT80456985",0,153,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383180102956163072,"ggmumster 🇬🇧🇺🇸🌸",-1,"2021-04-16 22:06:49","None",52,"Sun Sep 13 22:14:45 +0000 2020","None",1305268674337660928,"None","RT @MartinKulldorff: Public health is based on trust, not coercion. Vaccine passport advocates have damaged vaccine confidence more than th…","ggmumster",0,202,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383180078553698305,"CareerAdvice",-1,"2021-04-16 22:06:43","None",620,"Sat Mar 24 11:27:10 +0000 2018","None",977507109473484800,"None","RT @HannahThomasy: It$q$s wild that everyone is freaking out about the AZ vaccine causing blood clots (1 in 250,000 chance) and no one bats a…","sarahlong200",0,379,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383180037793402880,"ian Gordon",-1,"2021-04-16 22:06:33","None",438,"Sat Jan 15 06:52:07 +0000 2011","North Yorks",238465847,"None","RT @Valkyrie20201: Video published 13 April 2021 CDC admits that 96% of the deaths attributed to Covid-19 actually were caused by Influenza…","iangordon1959",0,1090,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383179970370007044,"Marie Z",1147405947888783360,"2021-04-16 22:06:17","None",1410,"Thu Jun 13 00:52:48 +0000 2019","Toronto, Ontario CA",1138972453038956546,"None","@lisa99491828 @DrTessaT @smokeythedoomer @KHDoucette Not related to this story in particular but you can get a list of vaccine injuries/deaths here, updates every Friday. https://t.co/ap7CgaINIA","notfollowing",0,779,1383089129374748685,0,"None","None","JS Listener","None","lisa99491828","vaccine ",-1
1383179955018866690,"Gruntled",-1,"2021-04-16 22:06:14","None",822,"Mon May 28 06:38:22 +0000 2018","Fort Lauderdale, FL",1000989638939561984,"None","This is dumb messaging, given that they are defining $q$at risk$q$ as hundreds of times less at risk than from vaccine side effects. Which would make the vaccine risky.","NeverTr74704466",0,236,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383179957199855616,"Debra Hann",-1,"2021-04-16 22:06:14","None",432,"Sat Jul 28 00:39:44 +0000 2018","None",1023005047934935042,"None","RT @SirRegthe9th: @DailyExposeNews @wordwhisperer 100% lies. The vaccine isn$q$t fully approved!!!!! How the fk can they say it$q$s 100% safe??…","DebraHann6",0,318,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383179945275400195,"Conservative",-1,"2021-04-16 22:06:11","None",2327,"Thu Dec 24 02:07:50 +0000 2009","Calgary, Alberta",99005626,"None","RT @nationalpost: Diane Francis: Liberal vaccine failures could be the biggest scandal in Canadian history https://t.co/cyruRLHbSX @dianefr…","icietailleurs12",0,1660,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383178108430393345,"Linda",-1,"2021-04-16 21:58:53","None",215,"Thu May 14 19:11:44 +0000 2020","None",1261011275410288646,"None","RT @noorchashm: I$q$ve been told that this unfortunate young woman is another post-vaccination death.  @US_FDA @DrWoodcockFDA @CDCDirector @C…","Linda77666959",0,113,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383178097734864900,"ANA!!! (she/her)",1238964285633634304,"2021-04-16 21:58:51","None",916,"Sat Jul 23 10:34:57 +0000 2011","Apocalypse World",340835734,"None","@jagsagenkraka @hollyh8123 @Tommo_Drug Just giving you some numbers: worldwide there have been 139 mill. confirmed Covid cases. 2,99 million of them died. That’s roughly 2 percent.   Vaccine Adverse Event Reporting System reported in the first month in the US 13,794,904 vaccine doses administered, 113 died so 0,00082%","wayward_island",0,546,1383134742216896516,0,"None","None","JS Listener","None","jagsagenkraka","vaccine ",-1
1383178047680081921,"Yousuf",-1,"2021-04-16 21:58:39","None",443,"Wed May 01 20:28:55 +0000 2019","None",1123685752909570049,"None","This should be investigated, but it should be noted that people die at a certain rate and it$q$s mathematically guaranteed that some people will die right after receiving a vaccine even if the vaccine is 100.0000% safe.","yousuf_tw",0,375,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383178029317390339,"Walter Hess",-1,"2021-04-16 21:58:35","None",926,"Thu Jul 31 21:04:02 +0000 2014","None",2696614196,"None","RT @DavidWalshEire: @DonnaLynnNH Naomi Wolf on the dangers of vaccine passports (digital universal health status system) to privacy &amp; freed…","WaltHess",0,378,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383178018252849157,"Dubecks Typo Emporium",-1,"2021-04-16 21:58:32","None",1358,"Thu Jan 02 15:57:28 +0000 2014","Hammerton",2273211481,"None","RT @gmbutts: I am of course a supporter of both Trudeau and the Liberals, but this is true whatever your political views. @AnitaOakville’s…","AeonBith",0,236,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383178018252849157,"Dubecks Typo Emporium",-1,"2021-04-16 21:58:32","None",1358,"Thu Jan 02 15:57:28 +0000 2014","Hammerton",2273211481,"None","RT @gmbutts: I am of course a supporter of both Trudeau and the Liberals, but this is true whatever your political views. @AnitaOakville’s…","AeonBith",0,236,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383177946983243782,"nick parilac",3146363237,"2021-04-16 21:58:15","None",318,"Tue Sep 12 02:00:14 +0000 2017","Moj mali dio svemira",907423577624006662,"None","@FransewithanS @JustinTrudeau I said enlighten not spew MSM propaganda! Vaccines r experimental, not proven, seasonal flu shots didn’t stop flu’s in years before. Vaccines cause adverse effects. Experts say after jab we’re still susceptible and may transmit virus, still wear mask and distance. Why vaccinate?","nickparilac",0,91,1383174968670789632,0,"None","None","JS Listener","None","FransewithanS","vaccine ",-1
1383177946983243782,"nick parilac",3146363237,"2021-04-16 21:58:15","None",318,"Tue Sep 12 02:00:14 +0000 2017","Moj mali dio svemira",907423577624006662,"None","@FransewithanS @JustinTrudeau I said enlighten not spew MSM propaganda! Vaccines r experimental, not proven, seasonal flu shots didn’t stop flu’s in years before. Vaccines cause adverse effects. Experts say after jab we’re still susceptible and may transmit virus, still wear mask and distance. Why vaccinate?","nickparilac",0,91,1383174968670789632,0,"None","None","JS Listener","None","FransewithanS","vaccine ",-1
1383177940901445633,"JLRoss05",-1,"2021-04-16 21:58:13","None",349,"Sat Oct 11 23:39:37 +0000 2008","Florida, USA",16701637,"None","RT @Rob75783845: COVID VACCINE Considerations | PrimaryDoctor..  please read before considering a vaccine. The choice is irreversible.💥🤬🤬👇…","bcvino11",0,124,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383177912682176512,"andrei",-1,"2021-04-16 21:58:07","None",233,"Fri Mar 04 22:46:14 +0000 2011","GHANA",260939308,"None","THEY PUSH US TOWARDS A FORCED VACCINATION. THERE IS NO DOUBT!","twitiandrei",0,87,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383175690896429061,"GetTheVaccineASAP",-1,"2021-04-16 21:49:17","None",1661,"Tue Jun 16 15:29:07 +0000 2009","Maine, USA",47651541,"None","Your tax dollars pay this man. 😑","sarahtlawrence",0,170,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383175690896429061,"GetTheVaccineASAP",-1,"2021-04-16 21:49:17","None",1661,"Tue Jun 16 15:29:07 +0000 2009","Maine, USA",47651541,"None","Your tax dollars pay this man. 😑","sarahtlawrence",0,170,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383175668444377093,"Kinoji #KBF",-1,"2021-04-16 21:49:12","None",894,"Fri Apr 17 09:19:04 +0000 2015","None",3175825263,"None","RT @ukcolumn: Free speech? Youtube bans Nicola$q$s video testimony revealing vaccine adverse effects on her husband in intensive care. Their…","Idontthinksokid",0,800,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383175622869061632,"Lucy 🌸🏆",19825835,"2021-04-16 21:49:01","None",4823,"Mon Dec 09 11:28:20 +0000 2013","The North 🇬🇧",2237498520,"None","@MattHancock Not a chance I$q$d risk any vaccine while a baby was developing in the womb. Nevermind this one with no safety record in pregnancy.  This article pretty much says, we don$q$t *think there$q$s any harm to pregnancy. 😳  Not for me this.","lucy_sher",0,4184,1383096027884978184,0,"None","None","JS Listener","None","MattHancock","vaccine ",-1
1383175618670518274,"David Kuhn",-1,"2021-04-16 21:49:00","None",593,"Mon Dec 19 18:10:22 +0000 2011","PerthRoad, ON",441064283,"None","RT @krismeloche: We are pushing 25% more vaccine supply to hotspots because we want 25% less of you to die....  Why not 50%...","nice_old_man",0,533,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383175604086960129,"I’m with Christ and Q 🇺🇸",-1,"2021-04-16 21:48:56","None",664,"Mon Feb 24 02:21:42 +0000 2014","None",2358816271,"None","RT @BrewedLex: The same people that want to pretend Beshear$q$s Vaccine Mandate isn$q$t $q$really$q$ a vaccine mandate also think: Id$q$s are racist,…","Trump4Eva17",0,511,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383175581349609475,"BlueDotNebraskaMom",-1,"2021-04-16 21:48:51","None",1489,"Sat Feb 04 19:54:41 +0000 2017","Omaha, NE",827968639068409859,"None","RT @graubart: 6 people suffered a blood clot after receiving the JnJ vaccination. Immediate halt to use of the vaccine.  8 people died in t…","Sheeps62",0,1845,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383175559753109505,"Catherine Clifford",-1,"2021-04-16 21:48:46","None",838,"Thu Mar 24 16:02:53 +0000 2011","None",271482080,"None","RT @graubart: 6 people suffered a blood clot after receiving the JnJ vaccination. Immediate halt to use of the vaccine.  8 people died in t…","cvclifford",0,119,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383175556385046531,"Time to go Scotty. Too little too late.",-1,"2021-04-16 21:48:45","None",683,"Thu Dec 05 20:48:40 +0000 2019","None",1202691223967784960,"None","RT @drpete00: I’ve figured out what’s gone wrong with the COVID vaccine rollout:  THE GOVERNMENT DIDN’T BUY ENOUGH VACCINES.  That’s it, th…","douginbrisbane",0,505,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383175554384429058,"Mansa V ☀️ ☥",-1,"2021-04-16 21:48:44","None",1287,"Tue Dec 11 15:29:28 +0000 2012"," MATRIX UNPLUGGED",1004264137,"None","RT @conspiracyguy78: Mysterious death of a man who died just hours after getting Covid vaccine. https://t.co/BWq9rTcYHn","POTFW_",0,3904,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383175536655044611,"JuneGirl",-1,"2021-04-16 21:48:40","None",188,"Wed Feb 24 12:28:47 +0000 2010","None",117064334,"None","RT @MartinKulldorff: Public health is based on trust, not coercion. Vaccine passport advocates have damaged vaccine confidence more than th…","junegirl21",0,131,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1383175526018396160,"Patrick",-1,"2021-04-16 21:48:38","None",1429,"Wed Jan 22 16:24:22 +0000 2020","Wales",1220019129916280834,"None","RT @nick_the_geek78: Why is every covid death tragic but blood clot deaths from vaccine are just collateral damage?","Patrick70633049",0,1314,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
